website,date of discovery or report,date,city,STATE,source,reported phenomenon other than swastika,target,target.1,reported phenomenon other than swastika 2,reported phenomenon other than swastika 3,accompanying text,accompanying visual signs,Nazi Reference,media,place,category of place,structure,url_to_jpg,latitude,longitude,Address Found,month,year
https://www.seacoastonline.com/story/news/local/hampton-union/2020/10/28/hampton-falls-chief-swastikas-political-sign-possible-hate-crime/6054033002/,10/18/2020,Oct-2020,Hampton Falls,NH,Local News,antisemitic-and-white-supremacy-symbol,,,,,,,no,ink,private property,private property,Trump sign,,42.91583633,-70.86428833,"Hampton Falls, NH",Oct,2020
https://www.msn.com/en-us/news/us/white-supremacist-flyers-displaying-swastikas-appeared-in-a-texas-town-after-joe-biden-was-declared-president-elect/ar-BB1aQzil,11/8/20,Nov-2020,Hollywood Park,TX,National News,none,Non-White,,,,It's-Time-to-face-reality-We-are-at-war-Do-your-part-Protect-your-Rights-Protect-your-Family-Protect-your-Race,,no,ink,"home
",private property,front steps of homes,https://twitter.com/JoeGalliNews/status/1325854277919760384/photo/1,29.59965324,-98.48201752,"Hollywood Park, TX",Nov,2020
https://www.metroweekly.com/2021/01/gay-d-c-resident-receives-anonymous-letter-bearing-a-rainbow-flag-with-a-swastika/,1/18/2021,Jan-2021,Washington,DC,Local News,none,LGBTQ,,,,,,no,ink,home,private property,paper in mail ,https://www.metroweekly.com/wp-content/uploads/2021/01/Rainbow-Swastika.jpg,38.89206314,-77.01991272,"Washington, DC",Jan,2021
https://wkow.com/2020/07/13/it-was-devastating-member-of-black-family-reacts-to-swastika-in-lafayette-county-neighbors-yard/,7/4/20,Jul-2020,Benton,WI,Local News,hate-symbol,Black American Community,,,,,,no,chemical fluid,neighborhood,private property,lawn,,42.57176971,-90.38492584,"Benton, WI",Jul,2020
http://wjla.com/news/local/woman-finds-red-swastika-on-her-car-window-in-pg-county,10/28/17,Oct-2017,Bowie,MD,Local News,none,,,,,,,no,lipstick,private property,private property,automobile,http://static-10.sinclairstoryline.com/resources/media/e3f85d1e-2d04-43ba-84b3-f93db3211a38-large16x9_SwastikaPG1.PNG,38.9435463,-76.73027802,"Bowie, MD",Oct,2017
http://nypost.com/2016/11/16/jewish-and-openly-gay-senator-finds-swastika-etched-outside-home/,11/15/16,Nov-2016,New York,NY,Tabloid paper,none,,,,,,SS bolts,No,metal,apartment ,private property,elevator,https://pbs.twimg.com/media/CxWNnhbUUAE5YN2.jpg,40.71304703,-74.00723267,"New York, NY",Nov,2016
https://worldisraelnews.com/watch-teen-apologizes-bending-menorah-swastika/,12/30/16,Dec-2016,Chandler,AZ,International News,vandalism,Jewish Community,,,,,,No,metal,private property,private property,menorah sculpture,http://media2.abc15.com/photo/2016/12/30/KNXV%20Chandler%20Menorah%20Vandalized%2012-30_1483135705413_52360056_ver1.0_640_480.jpg,33.30228424,-111.84010315,"Chandler, AZ",Dec,2016
http://www.philly.com/philly/news/crime/Swastika-among-reports-of-vandalism-in-Warminster.html,4/8/17,Apr-2017,Warminster,PA,Local News,vandalism,,,,,,,no,metal,urban street,private property,automobile,https://www.inquirer.com/resizer/IjNvDATwfvfJavmAmT-6c4GaH6o=/1400x932/smart/arc-anglerfish-arc2-prod-pmn.s3.amazonaws.com/public/RIGS5TWWCBB2TEWIQFOFWHMM2A.jpg,40.20507813,-75.09693909,"Warminster, PA",Apr,2017
http://abc7ny.com/swastikas-found-on-cars-in-brooklyn/3123170/,2/21/18,Feb-2018,Brooklyn,NY,Local News,vandalism,Jewish Community,,,,,,no,metal,private property,private property,automobile,,40.69252777,-73.99099731,"Brooklyn, NY",Feb,2018
https://www.newsweek.com/man-arrested-florida-arsenal-guns-swastika-bullet-resistant-vest-1190175,10/26/18,Oct-2018,Miami Beach,FL,National News,none,,,,,,,no,metal,knife,private property,knife,,25.79223633,-80.13484955,"Miami Beach, FL",Oct,2018
https://pix11.com/2016/11/16/nypd-investigating-swastikas-found-inside-state-senators-greenwich-village-apartment-building/,11/13/2018,Nov-2018,New York,NY,Local News,hate-symbol,,,,,,,no,metal,apartment ,private property,elevator,,40.71304703,-74.00723267,"New York, NY",Nov,2018
https://patch.com/virginia/woodbridge-va/possible-hate-crime-being-investigated-dumfries-police,4/1/2019,Apr-2019,Dumfries,VA,Aggregate Community News Platform,possible-hate-crime,,,,,,,no,metal,home,private property,automobile,,38.56653214,-77.32874298,"Dumfries, VA",Apr,2019
https://www.news5cleveland.com/gregory-kappel-says-when-we-walked-to-his-car-after-work-he-found-two-swastikas-carved-into-the-hood,4/22/2019,Apr-2019,Ashtabula,OH,Local News,hateful-symbol,Jewish Community,,,,,,no,metal,parking lot,private property,automobile,,41.86873245,-80.78664398,"Ashtabula, OH",Apr,2019
https://wlos.com/news/local/swastika-carved-into-jewish-familys-truck-community-steps-in-to-help,7/17/19,Jul-2019,Charlotte,NC,Local News,symbol,Jewish Community,,,,,,no,metal,,private property,automobile,,35.2237854,-80.84114075,"Charlotte, NC",Jul,2019
https://greenwichfreepress.com/police-fire/former-trump-appointee-carl-higbies-truck-keyed-with-swastika-128046/,9/2/2019,Sept-2019,Greenwich,CT,Local News,none,Trump Supporter,,,,,,no,metal,parking lot,private property,automobile,,41.0265274,-73.62854767,"Greenwich, CT",Sept,2019
https://www.inquirer.com/news/swastika-car-northeast-philadelphia-police-20200121.html,1/20/20,Jan-2020,Philadelphia,PA,Local News,hate-symbol,,,,,,,no,metal,urban street,private property,automobile,,39.95106125,-75.1656189,"Philadelphia, PA",Jan,2020
https://www.youtube.com/watch?v=NAGsClzy-IQ,6/8/20,Jun-2020,Canon City,CO,Local News,derogatory-symbol,,,,,,,no,metal,urban street,private property,automobile,,38.44218445,-105.2348938,"Canon City, CO",Jun,2020
https://www.localdvm.com/news/virginia/leesburg-resident-arrested-after-reports-of-swastika-kkk-carvings/,6/13/20,Jun-2020,Leesburg,VA,Local News,racist-carvings,,,,,KKK,,no,metal,neighborhood,private property,automobile,,39.10800171,-77.55063629,"Leesburg, VA",Jun,2020
https://www.amny.com/news/queens-lawmakers-denounce-swastika-that-was-carved-on-a-vandalized-car/,7/3/20,Jul-2020,Forest Hills,NY,Aggregate Community News Platform,antisemitic-incident,,,,,,,no,metal,neighborhood,private property,automobile,,40.72829437,-73.84461212,"Forest Hills, NY",Jul,2020
https://kutv.com/news/local/local-body-shop-repairs-car-vandalized-with-swastika-for-free,8/8/2020,Aug-2020,Sandy,UT,Local News,racist-symbol,multiple,,,,"I-am-a-racist, Blue-Lives-Matter, Trump 2020",,no,metal,home,private property,automobile,,40.56970596,-111.89728546,"Sandy, UT",Aug,2020
https://www.wxyz.com/news/warren-family-says-theyre-not-going-anywhere-after-tires-slashed-swastikas-painted-on-truck,9/9/2020,Sept-2020,Warren,MI,Local News,racist-vandalism,Black American Community,,,,"Get-the-fuck-out, Black-Lives-Matter, Terrorist, Not-Welcome, Get-out",,no,metal,home,private property,automobile,,42.49193954,-83.02388763,"Warren, MI",Sept,2020
https://www.syracuse.com/crime/2020/11/its-so-malicious-cars-vandalized-including-with-swastikas-in-syracuse-blm-signs-stolen.html,11/25/20,Nov-2020,Syracuse,NY,Local News,none,,,,,,,no,metal,neighborhood,private property,automobile,,43.04794312,-76.14744568,"Syracuse, NY",Nov,2020
https://www.hannapub.com/ouachitacitizen/news/crime/mpd-arrest-monroe-man-for-scratching-expletive-swastika-on-vehicles-doors/article_065312ae-447d-11eb-aaae-ab0ef349a76f.html,12/16/2020,Dec-2020,West Monroe,LA,Local News,none,,,,,F***-You,,no,metal,home,private property,automobile,,32.52052689,-92.14650726,"West Monroe, LA",Dec,2020
https://nypost.com/2016/12/06/long-island-cops-investigate-racist-sidewalk-graffiti/,11/30/16,Nov-2016,Mineola,NY,Tabloid paper,graffiti,Non-White,,,,Make-America-White-Again,,no,paint,private property,private property,sidewalk,https://thenypost.files.wordpress.com/2016/12/15171252_10207794362201321_945801097252712601_n.jpg?quality=90&strip=all&w=331,40.74607086,-73.63462067,"Mineola, NY",Nov,2016
https://www.wnem.com/news/police-investigate-possible-hate-crime-after-swastika-found-on-door/article_a80279f0-1480-5e95-a48d-4caed7f2be85.html,1/30/17,Jan-2017,Lapeer,MI,Local News,hate-crime,,,vandalism,,,,no,paint,private property,private property,exterior door,https://bloximages.newyork1.vip.townnews.com/wnem.com/content/tncms/assets/v3/editorial/f/0c/f0c60e5c-d94a-5565-a7f9-637e81832c99/5b80853264500.image.jpg?resize=750%2C422,43.05073929,-83.31860352,"Lapeer, MI",Jan,2017
http://www.wallyhood.org/2017/02/swastika-painted-wallingford/#gsc.tab=0,2/22/17,Feb-2017,Seattle,WA,Online Magazine,none,,,,,,,no,paint,private property,private property,Black Lives Matter sign,https://i1.wp.com/www.wallyhood.org/wp-content/uploads/2017/02/swastika-e1488176275988.jpg?resize=738%2C554,47.60322952,-122.33027649,"Seattle, WA",Feb,2017
https://www.newsweek.com/nazi-plane-landed-georgia-highway-641252,7/24/17,Jul-2017,Dacula,GA,Local News,Nazi-marking,,,,,,,yes,paint,highway,private property,plane,https://pbs.twimg.com/media/DFg-6HGUIAApdnF.jpg,33.98880386,-83.89847565,"Dacula, GA",Jul,2017
https://www.12news.com/article/news/local/valley/dog-with-swastika-painted-on-its-head-shows-up-on-neighbors-doorstep/465012786,8/17/17,Aug-2017,Phoenix,AZ,Local News,none,,,,,,,no,paint,private property,private property,dog,https://media.kare11.com/assets/KPNX/images/7a8b9572-8226-4f28-b06e-c3b358df4ef6/7a8b9572-8226-4f28-b06e-c3b358df4ef6_1920x1080.jpg,33.44820404,-112.07258606,"Phoenix, AZ",Aug,2017
http://okcfox.com/news/local/home-broken-in-twice-swastika-graffiti-left-on-door,10/19/17,Oct-2017,Oklahoma City,OK,Local News,graffiti,,,,,,,no,paint,private property,private property,interior door,http://static-28.sinclairstoryline.com/resources/media/65cc30e4-691a-4394-97c0-c45247102296-large16x9_swastikagraffiti.jpg,35.46849442,-97.52126312,"Oklahoma City, OK",Oct,2017
https://www.pressconnects.com/story/news/public-safety/2019/11/26/swastika-owego-new-york-vandalism-first-amendment/4311839002/,11/26/19,Nov-2019,Owego,NY,Local News,symbol,,,,,,,no,paint,home,private property,exterior urban wall,,42.10326385,-76.26317596,"Owego, NY",Nov,2019
https://www.usatoday.com/story/news/education/2019/12/11/nazi-swastika-flag-des-moines-morris-elementary-school-district-confederate/4396473002/,12/10/19,Dec-2019,Des Moines,IA,National News,none,,,,,,,no,paint,home,private property,wood pallette in front yard,https://www.gannett-cdn.com/presto/2019/12/11/PDEM/20bc6d38-b075-40f8-ab48-b9adb7f782a3-stark.png?width=1006&height=567&format=pjpg&auto=webp,41.58882141,-93.62030792,"Des Moines, IA",Dec,2019
https://newyork.cbslocal.com/2016/01/15/rocky-point-swastikas/,1/15/16,Jan-2016,Rocky Point,NY,Local News,graffiti,,,,,,"""Satan stars""",no,paint,private property,private property,automobile,,40.95255661,-72.9250412,"Rocky Point, NY",Jan,2016
https://www.cleveland19.com/story/31517523/swastikas-spray-painted-on-trump-yard-signs/,3/18/16,Mar-2016,Olmstead Township,OH,Local News,Nazi-symbol,Trump Supporter,,,,"Trump, Heil","eagle, sword, hammer, #33",Yes,paint,private property,private property,Trump campaign sign,http://woio.images.worldnow.com/images/10143300_G.jpg,41.37746048,-81.93113708,"Olmsted, OH",Mar,2016
http://news.keepmecurrent.com/police-mum-on-motive-for-swastika-painting/,4/3/16,Apr-2016,Scarborough,ME,Local News,graffiti,,,,,"Loser, FU",male genitalia,No,paint,private property,private property,driveway,http://news.keepmecurrent.com/wp-content/uploads/2016/04/xSwastika.jpg.pagespeed.ic.6X16O_zdwA.webp,43.59122849,-70.33205414,"Scarborough, ME",Apr,2016
http://newyork.cbslocal.com/2016/04/27/painted-swastikas-marine-park/,4/27/16,Apr-2016,Brooklyn,NY,Local News,none,,,,,,Heart,No,paint,private property,private property,"gate, garbage can lids, door of residence",,40.69252777,-73.99099731,"Brooklyn, NY",Apr,2016
https://philadelphia.cbslocal.com/2016/07/19/mount-laurel-hate-crime/,7/19/16,Jul-2016,Mount Laurel,NJ,Local News,hate-crime,Jewish Community,,,,,male genitalia,No,paint,private property,private property,exterior urban wall,,39.95738602,-74.92539215,"Mount Laurel, NJ",Jul,2016
https://www.dailycamera.com/2016/07/27/swastikas-painted-on-graffiti-covered-fence-in-longmont/,7/27/16,Jul-2016,Longmont,CO,Local News,graffiti,,,,,,male genitalia,no,paint,private property,private property,fence,https://www.dailycamera.com/wp-content/uploads/migration/2016/0727/20160727_28DCANAZw-1.jpg?w=879,40.16572952,-105.10119629,"Longmont, CO",Jul,2016
http://jewishexponent.com/2016/08/31/two-antisemitic-incidents-reported-to-police-in-recent-days-across-area/,8/19/16,Aug-2016,Havertown,NJ,Local News,antisemitic-graffiti,Jewish Community,,,,,male genitalia,No,paint,private property,private property,garbage can; playground,,39.98332977,-75.29972076,"Haverford Township, PA",Aug,2016
http://www.spokesman.com/stories/2016/nov/16/police-investigate-swastika-spray-painted-on-logan/,11/12/16,Nov-2016,Spokane,WA,Local News,graffiti,Latinx Community,,,,Can't-Stop-the-Trump-Mexicans,SS,No,paint,private property,private property,exterior urban wall,http://media.spokesman.com/photos/2016/11/16/swastika_graffiti_t2500.jpg?6913dd5f0afa17a0b7a91a88b4e808d586264d13,47.6590004,-117.42502594,"Spokane, WA",Nov,2016
http://www.thedenverchannel.com/news/local-news/transgender-womans-car-vandalized-with-hate-speech-pro-trump-message-in-denvers-capitol-hill,11/16/16,Nov-2016,Denver,CO,Local News,vandalism,LGBTQ,,,,"F**-Die-He-She, Tranny-Die, F**, Die, Trump",Star of David,No,paint,private property,private property,automobile,http://media.thedenverchannel.com/photo/2016/11/16/Screen%20Shot%202016-11-16%20at%2010.19.41%20AM%20blur_49899301_ver1.0.jpg,39.73845291,-104.98485565,"Denver, CO",Nov,2016
https://www.oregonlive.com/portland/2016/11/happy_valley_home_vandalized_w.html,11/16/16,Nov-2016,Happy Valley,OR,Local News,hateful-graffiti,,,,,,Star of David,No,paint,private property,private property,garage door,video with image: https://www.oregonlive.com/portland/2016/11/happy_valley_home_vandalized_w.html,45.44695663,-122.53083801,"Happy Valley, OR",Nov,2016
http://dailycaller.com/2016/11/21/vandals-paint-swastika-on-trump-supporters-door/,11/20/16,Nov-2016,Silver Spring,MD,National News,hateful-attack,Trump Supporter,,,,,Star of David,No,paint,private property,private property,exterior door,,38.99766159,-77.02702332,"Silver Spring, MD",Nov,2016
https://www.fox9.com/news/minneapolis-police-investigating-swastikas-painted-on-buildings,11/21/16,Nov-2016,Minneapolis,MN,Local News,graffiti,,,,,,"Trump, Star of David",,paint,private property,private property,garage door,,44.97748566,-93.26436615,"Minneapolis, MN",Nov,2016
http://www.usatoday.com/story/news/nation-now/2016/12/14/arrest-made-swastika-vandalism-interracial-couples-home-ohio/95454240/,11/24/16,Nov-2016,Cincinatti,OH,National News,vandalism-with-a-hate-crime-specification,Black American Community,Non-White,,,White-Power,,No,paint,private property,private property,interior wall,Image does not show swastika https://www.gannett-cdn.com/-mm-/90d966ed611a9d18d90327732f9d6076ebbaa7d9/c=161-0-799-480/local/-/media/2016/12/09/USATODAY/USATODAY/636169170653218306-jude1.jpg?width=534&height=401&fit=crop,39.10369873,-84.51361084,"Cincinnati, OH",Nov,2016
http://www.citypages.com/news/swastika-in-north-minneapolis-is-minnesotas-latest-post-election-hate/403623786,11/28/16,Nov-2016,Minneapolis,MN,Local News,graffiti,Non-White,,,,,,no,paint,private property,private property,garage door,http://stmedia.stimg.co/ctyp+swastika+cutout.PNG?w=800,44.97748566,-93.26436615,"Minneapolis, MN",Nov,2016
https://www.washingtonpost.com/local/public-safety/automobiles-were-spray-painted-with-swastikas-and-the-word-racist-in-md-police-say/2016/12/01/f19fc4a4-b7ce-11e6-a677-b608fbb3aaf6_story.html?postshare=4531480625103384&tid=ss_tw&utm_term=.8b31532e117d,12/1/16,Dec-2016,Burtonsville,MD,National News,biased-based-vandalism,Trump Supporter,,,,"Trump, Racist",,no,paint,private property,private property,automobile,https://img.washingtonpost.com/rf/image_1484w/2010-2019/WashingtonPost/2016/12/01/Cops-Courts/Images/untitled2-2-300x160%20(1).png?uuid=jb5LXrfTEeaVnBcsghI5dg and here : https://img.washingtonpost.com/rf/image_480w/2010-2019/WashingtonPost/2016/12/01/Cops-Courts/Images/untitled-4-300x188.png?uuid=k_z_mrfVEeaVnBcsghI5dg,39.10487366,-76.93373871,"Burtonsville, MD",Dec,2016
http://nesn.com/2016/12/giants-fullback-has-home-vandalized-with-swastika-donald-trumps-name/,12/8/16,Dec-2016,Moonachie,NJ,Local News,vandalism,Black American Community,,,,"KKK, Go-Back-to-Africa, Trump",,No,paint,private property,private property,interior wall,,40.84136963,-74.04628754,"Moonachie, NJ",Dec,2016
http://www.latimes.com/socal/glendale-news-press/news/tn-gnp-me-hate-crime-20161220-story.html,12/16/16,Dec-2016,Los Angeles,CA,Local News,possible-hate-crime,Latinx Community,,,,Trump,,No,paint,private property,private property,garage door,,34.05223846,-118.24334717,"Los Angeles, CA",Dec,2016
http://www.wtol.com/story/34236823/police-investigating-swastika-vulgar-message-spray-pained-on-house,1/10/17,Jan-2017,Syvania Township,OH,Local News,hate-motivated-attack,Muslim Community,,,,Fuck-Arabs,,no,paint,private property,private property,garage door,http://wtol.images.worldnow.com/images/12892253_G.png in addition to this image https://media.wtol.com/assets/WTOL/images/3926b465-933b-4af7-8303-40d0a89fe1ef/3926b465-933b-4af7-8303-40d0a89fe1ef_750x422.jpg,41.71560669,-83.70309448,"Sylvania, OH",Jan,2017
https://www.wect.com/story/34281632/woman-says-car-was-vandalized-because-of-trump-bumper-sticker/,1/17/17,Jan-2017,Wilmington,NC,Local News,vandalism,Trump Supporter,,,,,,no,paint,private property,private property,automobile,http://wect.images.worldnow.com/images/12932102_G.jpg,34.23669815,-77.94619751,"Wilmington, NC",Jan,2017
https://foxbaltimore.com/news/local/police-teen-charged-with-several-graffiti-incidents-involving-swastikas,1/25/17,Jan-2017,Lutherville-Timonium,MD,Local News,racist-graffiti,,,,,,,no,paint,private property,private property,automobile,,39.42629623,-76.61294556,"Lutherville, MD",Jan,2017
https://foxbaltimore.com/news/local/police-teen-charged-with-several-graffiti-incidents-involving-swastikas,1/25/17,Jan-2017,Baltimore,MD,Local News,racist-graffiti,,,,,,,no,paint,private property,private property,automobile,,39.29044342,-76.61233521,"Baltimore, MD",Jan,2017
https://foxbaltimore.com/news/local/police-teen-charged-with-several-graffiti-incidents-involving-swastikas,1/25/17,Jan-2017,Baltimore,MD,Local News,racist-graffiti,,,,,,,no,paint,private property,private property,driveway,,39.29044342,-76.61233521,"Baltimore, MD",Jan,2017
http://www.chron.com/neighborhood/fortbend/news/article/Swastikas-Trump-signage-appear-around-Fort-10901188.php,1/29/17,Jan-2017,Sienna Plantation,TX,Local News,criminal-mischief,Trump Supporter,,,,"Trump-Pence, Make-America-Great-Again-2016",,no,paint,private property,private property,Trump/Pence campaign sign,http://ww4.hdnux.com/photos/56/71/37/12294143/3/920x920.jpg and https://s.hdnux.com/photos/56/71/37/12294142/3/1024x1024.jpg,29.49305916,-95.50666809,"Sienna Plantation, TX",Jan,2017
